city,applicant,applicant_type_rough,patents,rank_baseline
玉林,冼启福,likely_individual,2,14
玉林,广西神通药业有限公司,firm,2,15
玉林,徐德峰,likely_individual,2,16
玉林,李俊,likely_individual,2,17
玉林,玉林师范学院,university_or_college,2,18
玉林,陈军,likely_individual,2,19
玉林,陈凤仪,likely_individual,2,20
玉溪,云南大红山管道有限公司,firm,80,1
玉溪,云南省烟草农业科学研究院,research_institute,40,2
玉溪,云南省烟草科学研究所,research_institute,22,3
玉溪,红塔烟草(集团)有限责任公司,firm,21,4
玉溪,云南恩典科技产业发展有限公司,firm,18,5
玉溪,阳瑞鸿,likely_individual,17,6
玉溪,王金辉,likely_individual,15,7
玉溪,玉溪玉杯金属制品有限公司,firm,13,8
玉溪,云南省玉溪市溶剂厂有限公司,firm,7,9
玉溪,张玉明,likely_individual,7,10
玉溪,王彦明,likely_individual,6,11
玉溪,张其武,likely_individual,5,12
玉溪,杨成云,likely_individual,5,13
玉溪,玉溪健坤生物药业有限公司,firm,5,14
玉溪,玉溪市星源油墨厂,firm,5,15
玉溪,玉溪市维和生物技术有限责任公司,firm,5,16
玉溪,玉溪思润印刷有限公司,firm,5,17
玉溪,赵海刚,likely_individual,5,18
玉溪,云南玉溪东魅包装材料有限公司,firm,4,19
玉溪,云南玉溪卷烟厂滤嘴棒分厂,firm,4,20
珠海,珠海格力电器股份有限公司,firm,325,1
珠海,炬力集成电路设计有限公司,firm,120,2
珠海,珠海天威飞马打印耗材有限公司,firm,44,3
珠海,丽珠医药集团股份有限公司,firm,31,4
珠海,珠海天威技术开发有限公司,firm,30,5
珠海,东信和平智能卡股份有限公司,firm,28,6
珠海,珠海艾派克微电子有限公司,firm,27,7
珠海,珠海赛纳科技有限公司,firm,26,8
珠海,珠海赛纳打印科技股份有限公司,firm,24,9
珠海,文荣,likely_individual,23,10
珠海,珠海格力节能环保制冷技术研究中心有限公司,firm,23,11
珠海,广东宝莱特医用科技股份有限公司,firm,21,12
珠海,珠海纳思达企业管理有限公司,firm,21,13
珠海,珠海慧生能源技术发展有限公司,firm,16,14
珠海,珠海金山软件股份有限公司,firm,16,15
珠海,珠海中慧微电子有限公司,firm,15,16
珠海,珠海纳思达电子科技有限公司,firm,12,17
珠海,田小平,likely_individual,12,18
珠海,广东溢多利生物科技股份有限公司,firm,11,19
珠海,珠海保税区天然宝杰数码科技材料有限公司,firm,11,20
琼海,海南省粮油科学研究所,research_institute,4,1
琼海,刘宝胜,likely_individual,1,2
琼海,卢初群,likely_individual,1,3
琼海,吴多传,likely_individual,1,4
甘南藏族自治州,甘南州科瑞乳品开发有限公司,firm,1,1
甘孜藏族自治州,唐进原,likely_individual,2,1
甘孜藏族自治州,宋德煊,likely_individual,2,2
甘孜藏族自治州,炉霍县林业开发总公司,firm,2,3
甘孜藏族自治州,叶彤,likely_individual,1,4
甘孜藏族自治州,徐宁,likely_individual,1,5
甘孜藏族自治州,甘孜州泸定桥水泥有限公司,firm,1,6
白城,孙国繁,likely_individual,5,1
白城,吉林敖东洮南药业股份有限公司,firm,4,2
白城,洮南市北方金塔实业有限责任公司,firm,4,3
白城,陈显锋,likely_individual,3,4
白城,杜鸿钧,likely_individual,2,5
白城,白城师范学院,university_or_college,2,6
白城,冯文昌,likely_individual,1,7
白城,刘慧国,likely_individual,1,8
白城,刘桂兰,likely_individual,1,9
白城,孟庆艳,likely_individual,1,10
白城,尹鹏飞,likely_individual,1,11
白城,左勇,likely_individual,1,12
白城,康兆毅,likely_individual,1,13
白城,张中兴,likely_individual,1,14
白城,张睿临,likely_individual,1,15
白城,彭丽英,likely_individual,1,16
白城,曲宝石,likely_individual,1,17
白城,李志勋,likely_individual,1,18
白城,李春胜,likely_individual,1,19
白城,洮南市金升冶金产品有限公司,firm,1,20
白山,王秀宝,likely_individual,11,1
白山,吉林省健今药业股份有限公司,firm,5,2
白山,丁政然,likely_individual,3,3
白山,刘雷,likely_individual,3,4
白山,北京同仁堂吉林人参有限责任公司,firm,3,5
白山,张连玉,likely_individual,3,6
白山,刘峰,likely_individual,2,7
白山,吉林东圣焦化有限公司,firm,2,8
白山,吉林森工集团泉阳泉饮品有限公司,firm,2,9
白山,吉林省临江市天元催化剂有限公司,firm,2,10
白山,吴殿满,likely_individual,2,11
白山,张克斌,likely_individual,2,12
白山,张立波,likely_individual,2,13
白山,施慧达药业集团(吉林)有限公司,firm,2,14
白山,柳忠润,likely_individual,2,15
白山,范先明,likely_individual,2,16
白山,袁跃成,likely_individual,2,17
白山,邢津维,likely_individual,2,18
白山,中共临江市纪律检查委员会,government,1,19
白山,临江市中药材技术开发研究中心,other_org_or_unclear,1,20
白沙黎族自治县,周怀胜,likely_individual,1,1
白沙黎族自治县,陈有范,likely_individual,1,2
白银,白银有色集团股份有限公司,firm,26,1
白银,甘肃稀土新材料股份有限公司,firm,21,2
白银,西北矿冶研究院,research_institute,12,3
白银,甘肃银光聚银化工有限公司,firm,8,4
白银,甘肃银达化工有限公司,firm,8,5
白银,甘肃银光化学工业集团有限公司,firm,4,6
白银,甘肃正生生物科技有限公司,firm,3,7
白银,万春雷,likely_individual,2,8
白银,会宁县三利土特产有限公司,firm,2,9
白银,刘生堂,likely_individual,2,10
白银,温和,likely_individual,2,11
白银,甘肃华鹭铝业有限公司,firm,2,12
白银,甘肃大象能源科技有限公司,firm,2,13
白银,甘肃昊洲肥业有限公司,firm,2,14
白银,白银中天化工有限责任公司,firm,2,15
白银,白银先达科技服务有限责任公司,firm,2,16
白银,白银李氏裕兴源医药科技有限公司,firm,2,17
白银,刘振宏,likely_individual,1,18
白银,张先汉,likely_individual,1,19
白银,朱梓瑜,likely_individual,1,20
百色,高德金,likely_individual,22,1
百色,何寒,likely_individual,4,2
百色,梁小江,likely_individual,4,3
百色,蓝星化工新材料股份有限公司广西分公司,firm,4,4
百色,黄俊柳,likely_individual,3,5
百色,黄勇,likely_individual,3,6
百色,广西华银铝业有限公司,firm,2,7
百色,广西强强碳素股份有限公司,firm,2,8
百色,广西靖西县一洲锰业有限公司,firm,2,9
百色,杨忠雅,likely_individual,2,10
百色,林惠霞,likely_individual,2,11
百色,罗吉庆,likely_individual,2,12
百色,蒙汉勤,likely_individual,2,13
百色,赖军,likely_individual,2,14
百色,中国南方电网有限责任公司超高压输电公司百色局,firm,1,15
百色,中国铝业股份有限公司,firm,1,16
百色,农文豪,likely_individual,1,17
百色,凌连聪,likely_individual,1,18
百色,右江民族医学院,university_or_college,1,19
百色,吴全环,likely_individual,1,20
益阳,益阳橡胶塑料机械集团有限公司,firm,18,1
益阳,益阳市润慷宝化工有限公司,firm,12,2
益阳,湖南城市学院,university_or_college,11,3
益阳,湖南金博复合材料科技有限公司,firm,10,4
益阳,克明面业股份有限公司,firm,8,5
益阳,沅江市明星麻业有限公司,firm,7,6
益阳,湖南万家丰科技有限公司,firm,7,7
益阳,湖南宇晶机器实业有限公司,firm,6,8
益阳,湖南艾华集团股份有限公司,firm,6,9
益阳,太阳鸟游艇股份有限公司,firm,4,10
益阳,文晓锋,likely_individual,4,11
益阳,桃江新兴管件有限责任公司,firm,4,12
益阳,沅江纸业有限责任公司,firm,4,13
益阳,黄超,likely_individual,4,14
益阳,丁俣,likely_individual,3,15
益阳,中宇爱斯柯(益阳)科技实业有限公司,firm,3,16
益阳,沅江浣溪沙麻业工程有限公司,firm,3,17
益阳,湖南宏大锑铅有限公司,firm,3,18
益阳,王记强,likely_individual,3,19
益阳,郭继中,likely_individual,3,20
盐城,盐城工学院,university_or_college,46,1
盐城,盐城师范学院,university_or_college,35,2
盐城,何汉中,likely_individual,26,3
盐城,江苏中科节能环保技术有限公司,firm,23,4
盐城,江苏华阳重工科技股份有限公司,firm,22,5
盐城,江苏长虹涂装机械有限公司,firm,22,6
盐城,江苏科行环境工程技术有限公司,firm,20,7
盐城,江苏森威集团有限责任公司,firm,19,8
盐城,盐城雄亚减震器有限公司,firm,16,9
盐城,凌德祥,likely_individual,15,10
盐城,江苏丰东热技术股份有限公司,firm,14,11
盐城,刘训刚,likely_individual,13,12
盐城,江苏克胜集团股份有限公司,firm,13,13
盐城,江苏剑牌农药化工有限公司,firm,13,14
盐城,盐城三益石化机械有限公司,firm,13,15
盐城,盐城市智成机械制造有限公司,firm,13,16
盐城,江苏永林油脂化工有限公司,firm,12,17
盐城,江苏腾龙生物药业有限公司,firm,12,18
盐城,江苏辉丰农化股份有限公司,firm,12,19
盐城,盐城纺织职业技术学院,university_or_college,12,20
盘锦,辽河石油勘探局,other_org_or_unclear,41,1
盘锦,张辉,likely_individual,9,2
盘锦,中国石油辽河油田钻采工艺研究院,research_institute,7,3
盘锦,藏树正,likely_individual,7,4
盘锦,辽宁杰事杰新材料有限公司,firm,7,5
盘锦,盘锦光合水产有限公司,firm,5,6
盘锦,舒漫,likely_individual,5,7
盘锦,盘锦和运新材料有限公司,firm,4,8
盘锦,辽宁华锦化工(集团)有限责任公司,firm,4,9
盘锦,辽宁省电力有限公司盘锦供电公司,firm,4,10
盘锦,刘其成,likely_individual,3,11
盘锦,康志勇,likely_individual,3,12
盘锦,张玉龙,likely_individual,3,13
盘锦,徐萍,likely_individual,3,14
盘锦,曲健,likely_individual,3,15
盘锦,朱克彦,likely_individual,3,16
盘锦,杨青松,likely_individual,3,17
盘锦,盘锦河升大地石油科技有限公司,firm,3,18
盘锦,耿素贤,likely_individual,3,19
盘锦,解永,likely_individual,3,20
眉山,南车眉山车辆有限公司,firm,29,1
眉山,四川大学锦江学院,university_or_college,12,2
眉山,峨嵋半导体材料研究所,research_institute,9,3
眉山,四川启明星铝业有限责任公司,firm,7,4
眉山,四川省川眉芒硝有限责任公司,firm,7,5
眉山,四川省吉香居食品有限公司,firm,6,6
眉山,四川川眉特种芒硝有限公司,firm,4,7
眉山,四川欧瑞特光电科技有限公司,firm,4,8
眉山,四川金圣赛瑞化工有限责任公司,firm,4,9
眉山,中国水利水电第七工程局有限公司机电安装分局,firm,3,10
眉山,刘启端,likely_individual,3,11
眉山,四川恒泰企业投资有限公司,firm,3,12
眉山,峨眉山市老农民食品有限公司,firm,3,13
眉山,李海泉,likely_individual,3,14
眉山,熊兴,likely_individual,3,15
眉山,四川丹甫制冷压缩机股份有限公司,firm,2,16
眉山,四川兴天源材料检测技术有限公司,firm,2,17
眉山,四川吉龙化学建材有限公司,firm,2,18
眉山,四川成洪磷化工有限责任公司,firm,2,19
眉山,四川李记酱菜调味品有限公司,firm,2,20
石嘴山,宁夏东方钽业股份有限公司,firm,13,1
石嘴山,宁夏天地奔牛实业集团有限公司,firm,10,2
石嘴山,西北稀有金属材料研究院,research_institute,10,3
石嘴山,姚会元,likely_individual,6,4
石嘴山,中色(宁夏)东方集团有限公司,firm,4,5
石嘴山,宁夏大荣化工冶金有限公司,firm,4,6
石嘴山,平罗县滨河碳化硅制品有限公司,firm,4,7
石嘴山,刘麒,likely_individual,2,8
石嘴山,宁夏大荣实业集团有限公司,firm,2,9
石嘴山,宁夏电力公司石嘴山供电局,firm,2,10
石嘴山,宁夏阳光硅业有限公司,firm,2,11
石嘴山,李志东,likely_individual,2,12
石嘴山,闫淼江,likely_individual,2,13
石嘴山,傅永茂,likely_individual,1,14
石嘴山,刘明,likely_individual,1,15
石嘴山,国电宁夏太阳能有限公司,firm,1,16
石嘴山,姜洪金,likely_individual,1,17
石嘴山,宁夏三一西北骏马电机制造股份有限公司,firm,1,18
石嘴山,宁夏天地西北煤机有限公司,firm,1,19
石嘴山,宁夏日晶电子科技有限公司,firm,1,20
石家庄,河北科技大学,university_or_college,202,1
石家庄,河北以岭医药研究院有限公司,firm,134,2
石家庄,中国电子科技集团公司第五十四研究所,research_institute,120,3
石家庄,中国电子科技集团公司第十三研究所,research_institute,45,4
石家庄,河北省电力研究院,research_institute,43,5
石家庄,石药集团中奇制药技术(石家庄)有限公司,firm,43,6
石家庄,贾会平,likely_individual,38,7
石家庄,华北制药集团制剂有限公司,firm,34,8
石家庄,河北东旭投资集团有限公司,firm,34,9
石家庄,河北师范大学,university_or_college,32,10
石家庄,中国科学院遗传与发育生物学研究所,research_institute,26,11
石家庄,中国移动通信集团河北有限公司,firm,23,12
石家庄,姚福来,likely_individual,20,13
石家庄,河北医科大学,university_or_college,19,14
石家庄,王钢柱,likely_individual,18,15
石家庄,张英泽,likely_individual,17,16
石家庄,中国人民解放军总装备部军械技术研究所,research_institute,15,17
石家庄,华北制药集团新药研究开发有限责任公司,firm,14,18
石家庄,张建中,likely_individual,14,19
石家庄,石家庄铁道学院,university_or_college,14,20
石河子,石河子大学,university_or_college,54,1
石河子,新疆天业(集团)有限公司,firm,30,2
石河子,新疆农垦科学院,research_institute,14,3
石河子,于德龙,likely_individual,8,4
石河子,代斌,likely_individual,5,5
石河子,石河子大学医学院第一附属医院,hospital,5,6
石河子,石河子市华农种子机械制造有限公司,firm,5,7
石河子,杨琳,likely_individual,4,8
石河子,刘军林,likely_individual,3,9
石河子,天辰化工有限公司,firm,3,10
石河子,新疆天科合达蓝光半导体有限公司,firm,3,11
石河子,新疆石河子中发化工有限责任公司,firm,3,12
石河子,新疆科神农业装备科技开发有限公司,firm,3,13
石河子,新疆西域牧歌农业科技有限公司,firm,3,14
石河子,石河子开发区神内食品有限公司,firm,3,15
石河子,刘盛林,likely_individual,2,16
石河子,刘须功,likely_individual,2,17
石河子,张波,likely_individual,2,18
石河子,新疆兵团现代绿色氯碱化工工程研究中心(有限公司),firm,2,19
石河子,新疆农垦科学院农业新技术推广服务中心,research_institute,2,20
神农架林区,神农架林晖绿色开发有限责任公司,firm,3,1
神农架林区,神农架绿野食品开发有限责任公司,firm,2,2
神农架林区,神农架双神源食品有限责任公司,firm,1,3
神农架林区,神农架林区小蓝天饮食有限责任公司,firm,1,4
神农架林区,神农架林区楚源渔业有限公司,firm,1,5
神农架林区,神农架神农氏生物开发有限公司,firm,1,6
神农架林区,神农架神农源茶叶有限责任公司,firm,1,7
福州,福州大学,university_or_college,361,1
福州,中国科学院福建物质结构研究所,research_institute,241,2
福州,福建星网锐捷网络有限公司,firm,236,3
福州,福建师范大学,university_or_college,192,4
福州,福建农林大学,university_or_college,191,5
福州,福州高意通讯有限公司,firm,140,6
福州,福建捷联电子有限公司,firm,93,7
福州,福建华映显示科技有限公司,firm,80,8
福州,华映光电股份有限公司,firm,74,9
福州,中国移动通信集团福建有限公司,firm,73,10
福州,福建新大陆电脑股份有限公司,firm,73,11
福州,福州华映视讯有限公司,firm,62,12
