city,province,year,total_patents,city_id,province_id,base_ln_patents_q,base_top10_q,idc_scope_new,idc_scope_stock,idc_scope_pre5,ln1p_idc_scope_stock_l1,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,high_compute,total_patents_field,active_applicants_field,city_new_applicants_field,field_new_applicants_field,city_new_patents_field,field_new_patents_field,incumbent_patents_field,city_new_share_total_field,field_new_share_total_field,incumbent_share_field,ln1p_total_patents_field,ln1p_active_applicants_field,ln1p_city_new_applicants_field,ln1p_field_new_applicants_field,ln1p_city_new_patents_field,ln1p_field_new_patents_field,ln1p_incumbent_patents_field,high_compute_label,idc_stock_high,idc_new_high,idc_pre5_high
三明,福建省,2016,514,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,7.0,6.0,6.0,7.0,7.0,5.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,2.5649493574615367,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.0794415416798357,2.0794415416798357,1.791759469228055,high_compute,0.0,0.0,0.0
三明,福建省,2017,531,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,187.0,116.0,116.0,272.0,272.0,228.0,0.544,0.544,0.456,6.2166061010848646,5.236441962829949,4.762173934797756,4.762173934797756,5.60947179518496,5.60947179518496,5.43372200355424,other,0.0,0.0,0.0
三明,福建省,2017,531,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0,17.0,13.0,15.0,22.0,26.0,6.0,0.7857142857142857,0.9285714285714286,0.21428571428571427,3.367295829986474,2.8903717578961645,2.6390573296152584,2.772588722239781,3.1354942159291497,3.295836866004329,1.9459101490553132,high_compute,0.0,0.0,0.0
三明,福建省,2018,690,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,678.0,206.0,124.0,125.0,273.0,274.0,405.0,0.4026548672566372,0.40412979351032446,0.5973451327433629,6.520621127558696,5.332718793265369,4.8283137373023015,4.836281906951478,5.6131281063880705,5.616771097666572,6.0063531596017325,other,0.0,0.0,0.0
三明,福建省,2018,690,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,7.0,3.0,4.0,3.0,6.0,9.0,0.25,0.5,0.75,2.5649493574615367,2.0794415416798357,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.9459101490553132,2.302585092994046,high_compute,0.0,0.0,0.0
三明,福建省,2019,625,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,603.0,194.0,108.0,108.0,210.0,210.0,393.0,0.3482587064676617,0.3482587064676617,0.6517412935323383,6.403574197934815,5.272999558563747,4.6913478822291435,4.6913478822291435,5.351858133476067,5.351858133476067,5.976350909297934,other,0.0,0.0,0.0
三明,福建省,2019,625,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0,7.0,3.0,5.0,5.0,9.0,13.0,0.2777777777777778,0.5,0.7222222222222222,2.9444389791664403,2.0794415416798357,1.3862943611198906,1.791759469228055,1.791759469228055,2.302585092994046,2.6390573296152584,high_compute,0.0,0.0,0.0
三明,福建省,2020,852,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,796.0,277.0,181.0,181.0,392.0,392.0,404.0,0.49246231155778897,0.49246231155778897,0.507537688442211,6.680854678790215,5.627621113690637,5.204006687076795,5.204006687076795,5.973809611869261,5.973809611869261,6.003887067106539,other,0.0,0.0,0.0
三明,福建省,2020,852,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,17.0,12.0,14.0,24.0,27.0,14.0,0.631578947368421,0.7105263157894737,0.3684210526315789,3.6635616461296463,2.8903717578961645,2.5649493574615367,2.70805020110221,3.2188758248682006,3.332204510175204,2.70805020110221,high_compute,0.0,0.0,0.0
三明,福建省,2021,682,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,596.0,243.0,138.0,139.0,215.0,216.0,381.0,0.36073825503355705,0.3624161073825503,0.639261744966443,6.391917113392602,5.497168225293202,4.9344739331306915,4.941642422609304,5.375278407684165,5.37989735354046,5.945420608606575,other,0.0,0.0,0.0
三明,福建省,2021,682,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,47.0,13.0,7.0,9.0,18.0,22.0,29.0,0.3829787234042553,0.46808510638297873,0.6170212765957447,3.871201010907891,2.6390573296152584,2.0794415416798357,2.302585092994046,2.9444389791664403,3.1354942159291497,3.4011973816621555,high_compute,0.0,0.0,0.0
三明,福建省,2022,822,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,775.0,272.0,136.0,138.0,252.0,257.0,523.0,0.3251612903225806,0.33161290322580644,0.6748387096774193,6.654152520183219,5.60947179518496,4.919980925828125,4.9344739331306915,5.53338948872752,5.552959584921617,6.261491684321042,other,0.0,0.0,0.0
三明,福建省,2022,822,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,15.0,9.0,11.0,14.0,17.0,24.0,0.3684210526315789,0.4473684210526316,0.631578947368421,3.6635616461296463,2.772588722239781,2.302585092994046,2.4849066497880004,2.70805020110221,2.8903717578961645,3.2188758248682006,high_compute,0.0,0.0,0.0
三明,福建省,2023,815,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,775.0,254.0,100.0,100.0,195.0,195.0,580.0,0.25161290322580643,0.25161290322580643,0.7483870967741936,6.654152520183219,5.541263545158426,4.61512051684126,4.61512051684126,5.278114659230517,5.278114659230517,6.364750756851911,other,0.0,0.0,0.0
三明,福建省,2023,815,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,16.0,8.0,12.0,11.0,16.0,20.0,0.3548387096774194,0.5161290322580645,0.6451612903225806,3.4657359027997265,2.833213344056216,2.1972245773362196,2.5649493574615367,2.4849066497880004,2.833213344056216,3.044522437723423,high_compute,0.0,0.0,0.0
三门峡,河南省,2008,40,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,27.0,21.0,21.0,29.0,29.0,11.0,0.725,0.725,0.275,3.713572066704308,3.332204510175204,3.091042453358316,3.091042453358316,3.4011973816621555,3.4011973816621555,2.4849066497880004,other,0.0,0.0,0.0
三门峡,河南省,2008,40,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
三门峡,河南省,2009,55,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,28.0,19.0,19.0,24.0,24.0,19.0,0.5581395348837209,0.5581395348837209,0.4418604651162791,3.784189633918261,3.367295829986474,2.995732273553991,2.995732273553991,3.2188758248682006,3.2188758248682006,2.995732273553991,other,0.0,0.0,0.0
三门峡,河南省,2009,55,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
三门峡,河南省,2010,71,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,36.0,27.0,27.0,40.0,40.0,15.0,0.7272727272727273,0.7272727272727273,0.2727272727272727,4.02535169073515,3.6109179126442243,3.332204510175204,3.332204510175204,3.713572066704308,3.713572066704308,2.772588722239781,other,0.0,0.0,0.0
三门峡,河南省,2010,71,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
三门峡,河南省,2011,85,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,42.0,24.0,24.0,29.0,29.0,29.0,0.5,0.5,0.5,4.07753744390572,3.7612001156935624,3.2188758248682006,3.2188758248682006,3.4011973816621555,3.4011973816621555,3.4011973816621555,other,0.0,0.0,0.0
三门峡,河南省,2011,85,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
三门峡,河南省,2012,85,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,48.0,33.0,33.0,51.0,51.0,24.0,0.68,0.68,0.32,4.330733340286331,3.8918202981106265,3.5263605246161616,3.5263605246161616,3.9512437185814275,3.9512437185814275,3.2188758248682006,other,0.0,0.0,0.0
三门峡,河南省,2012,85,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
三门峡,河南省,2013,144,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,142.0,59.0,37.0,37.0,81.0,81.0,61.0,0.5704225352112676,0.5704225352112676,0.4295774647887324,4.962844630259907,4.0943445622221,3.6375861597263857,3.6375861597263857,4.406719247264253,4.406719247264253,4.127134385045092,other,0.0,0.0,0.0
三门峡,河南省,2013,144,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,high_compute,0.0,0.0,0.0
三门峡,河南省,2014,145,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,136.0,64.0,42.0,42.0,69.0,69.0,67.0,0.5073529411764706,0.5073529411764706,0.49264705882352944,4.919980925828125,4.174387269895637,3.7612001156935624,3.7612001156935624,4.248495242049359,4.248495242049359,4.219507705176107,other,0.0,0.0,0.0
三门峡,河南省,2014,145,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,5.0,2.0,4.0,2.0,4.0,4.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.9459101490553132,1.791759469228055,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,high_compute,0.0,0.0,0.0
三门峡,河南省,2015,135,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,128.0,63.0,31.0,31.0,47.0,47.0,81.0,0.3671875,0.3671875,0.6328125,4.859812404361672,4.1588830833596715,3.4657359027997265,3.4657359027997265,3.871201010907891,3.871201010907891,4.406719247264253,other,0.0,0.0,0.0
三门峡,河南省,2015,135,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,1.0,3.0,1.0,4.0,3.0,0.25,1.0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.3862943611198906,high_compute,0.0,0.0,0.0
三门峡,河南省,2016,196,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,181.0,69.0,33.0,33.0,54.0,54.0,127.0,0.2983425414364641,0.2983425414364641,0.7016574585635359,5.204006687076795,4.248495242049359,3.5263605246161616,3.5263605246161616,4.007333185232471,4.007333185232471,4.852030263919617,other,0.0,0.0,0.0
三门峡,河南省,2016,196,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,4.0,2.0,2.0,3.0,3.0,2.0,0.6,0.6,0.4,1.791759469228055,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.0986122886681098,high_compute,0.0,0.0,0.0
三门峡,河南省,2017,186,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,177.0,73.0,41.0,41.0,72.0,72.0,105.0,0.4067796610169492,0.4067796610169492,0.5932203389830508,5.181783550292085,4.30406509320417,3.7376696182833684,3.7376696182833684,4.290459441148391,4.290459441148391,4.663439094112067,other,0.0,0.0,0.0
三门峡,河南省,2017,186,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,6.0,5.0,6.0,7.0,9.0,2.0,0.7777777777777778,1.0,0.2222222222222222,2.302585092994046,1.9459101490553132,1.791759469228055,1.9459101490553132,2.0794415416798357,2.302585092994046,1.0986122886681098,high_compute,0.0,0.0,0.0
三门峡,河南省,2018,211,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,199.0,98.0,59.0,59.0,102.0,102.0,97.0,0.5125628140703518,0.5125628140703518,0.48743718592964824,5.298317366548036,4.59511985013459,4.0943445622221,4.0943445622221,4.634728988229636,4.634728988229636,4.584967478670572,other,0.0,0.0,0.0
三门峡,河南省,2018,211,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,9.0,4.0,8.0,4.0,11.0,8.0,0.3333333333333333,0.9166666666666666,0.6666666666666666,2.5649493574615367,2.302585092994046,1.6094379124341003,2.1972245773362196,1.6094379124341003,2.4849066497880004,2.1972245773362196,high_compute,0.0,0.0,0.0
三门峡,河南省,2019,242,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,235.0,90.0,48.0,48.0,114.0,114.0,121.0,0.4851063829787234,0.4851063829787234,0.5148936170212766,5.4638318050256105,4.51085950651685,3.8918202981106265,3.8918202981106265,4.74493212836325,4.74493212836325,4.804021044733257,other,0.0,0.0,0.0
三门峡,河南省,2019,242,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,5.0,2.0,3.0,3.0,5.0,4.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,2.0794415416798357,1.791759469228055,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.791759469228055,1.6094379124341003,high_compute,0.0,0.0,0.0
三门峡,河南省,2020,254,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,240.0,112.0,68.0,68.0,106.0,106.0,134.0,0.44166666666666665,0.44166666666666665,0.5583333333333333,5.484796933490655,4.727387818712341,4.23410650459726,4.23410650459726,4.672828834461906,4.672828834461906,4.90527477843843,other,0.0,0.0,0.0
三门峡,河南省,2020,254,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,8.0,6.0,7.0,6.0,7.0,2.0,0.75,0.875,0.25,2.1972245773362196,2.1972245773362196,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.0794415416798357,1.0986122886681098,high_compute,0.0,0.0,0.0
三门峡,河南省,2021,372,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,341.0,158.0,103.0,104.0,175.0,179.0,166.0,0.5131964809384164,0.5249266862170088,0.4868035190615836,5.834810737062605,5.0689042022202315,4.6443908991413725,4.653960350157523,5.170483995038151,5.19295685089021,5.117993812416755,other,0.0,0.0,0.0
三门峡,河南省,2021,372,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0,10.0,4.0,6.0,4.0,6.0,12.0,0.25,0.375,0.75,2.833213344056216,2.3978952727983707,1.6094379124341003,1.9459101490553132,1.6094379124341003,1.9459101490553132,2.5649493574615367,high_compute,0.0,0.0,0.0
三门峡,河南省,2022,443,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,404.0,161.0,107.0,107.0,207.0,207.0,197.0,0.5123762376237624,0.5123762376237624,0.4876237623762376,6.003887067106539,5.087596335232384,4.68213122712422,4.68213122712422,5.337538079701318,5.337538079701318,5.288267030694535,other,0.0,0.0,0.0
三门峡,河南省,2022,443,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,26.0,15.0,5.0,7.0,6.0,11.0,20.0,0.23076923076923078,0.4230769230769231,0.7692307692307693,3.295836866004329,2.772588722239781,1.791759469228055,2.0794415416798357,1.9459101490553132,2.4849066497880004,3.044522437723423,high_compute,0.0,0.0,0.0
三门峡,河南省,2023,356,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,328.0,132.0,66.0,67.0,106.0,107.0,222.0,0.3231707317073171,0.32621951219512196,0.676829268292683,5.796057750765372,4.890349128221754,4.204692619390966,4.219507705176107,4.672828834461906,4.68213122712422,5.407171771460119,other,0.0,0.0,0.0
三门峡,河南省,2023,356,6,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0,11.0,3.0,6.0,4.0,10.0,18.0,0.18181818181818182,0.45454545454545453,0.8181818181818182,3.1354942159291497,2.4849066497880004,1.3862943611198906,1.9459101490553132,1.6094379124341003,2.3978952727983707,2.9444389791664403,high_compute,0.0,0.0,0.0
上海,上海,2008,16701,7,6,4,1,0.0,5.0,0.0,1.791759469228055,0.0,0.0,0,13396.0,2899.0,1534.0,1578.0,2835.0,2911.0,10561.0,0.2116303374141535,0.21730367273813078,0.7883696625858465,9.502786080276985,7.9724660159745655,7.336285660021297,7.364547014255642,7.950149887652018,7.976595409316577,9.26501793326688,other,0.0,0.0,0.0
上海,上海,2008,16701,7,6,4,1,0.0,5.0,0.0,1.791759469228055,0.0,0.0,1,2290.0,524.0,263.0,315.0,444.0,575.0,1846.0,0.19388646288209607,0.25109170305676853,0.8061135371179039,7.736743682453495,6.263398262591624,5.575949103146316,5.755742213586912,6.09807428216624,6.3561076606958915,7.52131798019924,high_compute,1.791759469228055,0.0,0.0
上海,上海,2009,20792,7,6,4,1,4.0,9.0,4.0,1.791759469228055,0.0,0.0,0,16182.0,3556.0,1920.0,1954.0,3630.0,3706.0,12552.0,0.2243233222098628,0.22901989865282413,0.7756766777901372,9.691716587516886,8.176672771948455,7.560601162768557,7.578145472419466,8.197263371414335,8.217978203150732,9.437714959818209,other,0.0,0.0,0.0
上海,上海,2009,20792,7,6,4,1,4.0,9.0,4.0,1.791759469228055,0.0,0.0,1,2873.0,707.0,368.0,452.0,778.0,927.0,2095.0,0.2707970762269405,0.3226592412112774,0.7292029237730595,7.96346006663897,6.56244409369372,5.910796644040527,6.115892125483034,6.658011045870748,6.833031732786201,7.647786045440933,high_compute,1.791759469228055,0.0,0.0
上海,上海,2010,23722,7,6,4,1,2.0,11.0,6.0,2.302585092994046,1.6094379124341005,1.6094379124341005,0,17008.0,3727.0,1902.0,1941.0,3809.0,3902.0,13199.0,0.22395343367826906,0.22942144873000941,0.776046566321731,9.741497894714092,8.223627175805483,7.551186867296149,7.571473648851271,8.245384468120747,8.269500767180615,9.487972108574462,other,0.0,0.0,0.0
上海,上海,2010,23722,7,6,4,1,2.0,11.0,6.0,2.302585092994046,1.6094379124341005,1.6094379124341005,1,3700.0,807.0,442.0,529.0,889.0,1050.0,2811.0,0.24027027027027026,0.28378378378378377,0.7597297297297297,8.216358332386156,6.694562058521095,6.093569770045136,6.272877006546167,6.7912214627261855,6.957497370876951,7.941651252930556,high_compute,2.302585092994046,1.6094379124341005,1.6094379124341005
上海,上海,2011,28269,7,6,4,1,0.0,11.0,6.0,2.4849066497880004,1.9459101490553132,1.0986122886681098,0,18769.0,3984.0,1900.0,1950.0,3911.0,4028.0,14858.0,0.20837551281368213,0.2146091960147051,0.7916244871863178,9.840015129580555,8.290292591224315,7.550135342488429,7.576097340623111,8.271804031154709,8.301273485191347,9.606361021256347,other,0.0,0.0,0.0
上海,上海,2011,28269,7,6,4,1,0.0,11.0,6.0,2.4849066497880004,1.9459101490553132,1.0986122886681098,1,3910.0,933.0,458.0,574.0,808.0,987.0,3102.0,0.20664961636828644,0.2524296675191816,0.7933503836317135,8.271548374755515,6.839476438228843,6.129050210060545,6.354370040797351,6.695798917058491,6.895682697747868,8.04012466444838,high_compute,2.4849066497880004,1.0986122886681098,1.9459101490553132
上海,上海,2012,30906,7,6,4,1,3.0,14.0,9.0,2.4849066497880004,1.9459101490553132,0.0,0,22266.0,4452.0,2066.0,2114.0,4323.0,4461.0,17943.0,0.19415251953651308,0.20035030988951766,0.805847480463487,10.010861040804457,8.401333305321703,7.633853559681768,7.656810091480378,8.371936178759098,8.403352374992478,9.795011076200044,other,0.0,0.0,0.0
上海,上海,2012,30906,7,6,4,1,3.0,14.0,9.0,2.4849066497880004,1.9459101490553132,0.0,1,4473.0,950.0,429.0,548.0,812.0,1031.0,3661.0,0.18153364632237873,0.2304940755644981,0.8184663536776213,8.406038142050075,6.85751406254539,6.063785208687608,6.3080984415095305,6.70073110954781,6.939253946041508,8.205764725234456,high_compute,2.4849066497880004,0.0,1.9459101490553132
上海,上海,2013,38207,7,6,4,1,11.0,25.0,20.0,2.70805020110221,2.302585092994046,1.3862943611198906,0,31142.0,5443.0,2679.0,2758.0,6740.0,6908.0,24402.0,0.216427975081883,0.22182261897116434,0.7835720249181171,10.346344779861354,8.602269363771356,7.893572073504902,7.922623574217286,8.815963560853438,8.840580188488795,10.102461354543133,other,0.0,0.0,0.0
上海,上海,2013,38207,7,6,4,1,11.0,25.0,20.0,2.70805020110221,2.302585092994046,1.3862943611198906,1,6442.0,1198.0,585.0,725.0,1238.0,1462.0,5204.0,0.19217634275069853,0.22694815274759392,0.8078236572493015,8.770749549138642,7.089243155027514,6.373319789577012,6.587550014824796,7.122059881629142,7.288244401020124,8.557374981049069,high_compute,2.70805020110221,1.3862943611198906,2.302585092994046
上海,上海,2014,37102,7,6,4,1,14.0,39.0,30.0,3.258096538021482,3.044522437723423,2.4849066497880004,0,29528.0,5546.0,2669.0,2736.0,5056.0,5172.0,24472.0,0.17122730967217556,0.1751557843402872,0.8287726903278244,10.29312811029732,8.621012520055235,7.8898337513942955,7.914617709040679,8.528528701079983,8.551208070003515,10.105325748023002,other,0.0,0.0,0.0
上海,上海,2014,37102,7,6,4,1,14.0,39.0,30.0,3.258096538021482,3.044522437723423,2.4849066497880004,1,6933.0,1383.0,685.0,827.0,1389.0,1642.0,5544.0,0.2003461704889658,0.23683830953411222,0.7996538295110341,8.844192126244968,7.232733136177615,6.530877627725885,6.71901315438526,7.237059026124737,7.404279118037268,8.620651899784468,high_compute,3.258096538021482,2.4849066497880004,3.044522437723423
上海,上海,2015,42680,7,6,4,1,9.0,48.0,37.0,3.688879454113936,3.4339872044851463,2.70805020110221,0,32522.0,6519.0,3214.0,3296.0,6266.0,6423.0,26256.0,0.1926695775167579,0.19749707890043663,0.8073304224832422,10.389702810329402,8.782629654920699,8.07558263667172,8.10076824307173,8.743053050224676,8.767796255626598,10.1756878991372,other,0.0,0.0,0.0
上海,上海,2015,42680,7,6,4,1,9.0,48.0,37.0,3.688879454113936,3.4339872044851463,2.70805020110221,1,8961.0,1755.0,907.0,1085.0,1943.0,2209.0,7018.0,0.2168284789644013,0.24651266599709853,0.7831715210355987,9.100748695346088,7.470793774195062,6.811244378601294,6.990256500493881,7.572502985020384,7.700747794511798,8.856376036730422,high_compute,3.688879454113936,2.70805020110221,3.4339872044851463
上海,上海,2016,50774,7,6,4,1,13.0,61.0,50.0,3.8918202981106265,3.6375861597263857,2.302585092994046,0,37742.0,7418.0,3663.0,3771.0,7578.0,7780.0,30164.0,0.20078427216363734,0.206136399766838,0.7992157278363626,10.53855530701924,8.911799556189527,8.20631072579402,8.235360643753348,8.93313654381203,8.95944014361693,10.314437590874862,other,0.0,0.0,0.0
上海,上海,2016,50774,7,6,4,1,13.0,61.0,50.0,3.8918202981106265,3.6375861597263857,2.302585092994046,1,10479.0,2007.0,1034.0,1234.0,2291.0,2626.0,8188.0,0.21862773165378377,0.2505964309571524,0.7813722683462162,9.257223957875032,7.60489448081162,6.942156705699469,7.118826249062078,7.73718007783463,7.87359778968554,9.010547069270189,high_compute,3.8918202981106265,2.302585092994046,3.6375861597263857
上海,上海,2017,58615,7,6,4,1,20.0,81.0,67.0,4.127134385045092,3.9318256327243257,2.6390573296152584,0,44257.0,8445.0,4147.0,4260.0,9584.0,9817.0,34673.0,0.21655331360010846,0.22181801748875885,0.7834466863998916,10.697791425055811,9.041448235493888,8.330381569349418,8.357259153499912,9.167954655479745,9.191972714617998,10.453745405545833,other,0.0,0.0,0.0
上海,上海,2017,58615,7,6,4,1,20.0,81.0,67.0,4.127134385045092,3.9318256327243257,2.6390573296152584,1,14083.0,2493.0,1245.0,1509.0,2781.0,3268.0,11302.0,0.19747212951785842,0.23205282965277285,0.8025278704821416,9.552794680274943,7.821643126239982,7.1276936993473985,7.31986492980897,7.930925372483388,8.092239406724211,9.33282345619073,high_compute,4.127134385045092,2.6390573296152584,3.9318256327243257
上海,上海,2018,65599,7,6,4,1,1.0,82.0,57.0,4.406719247264253,4.219507705176107,3.044522437723423,0,49936.0,9228.0,4347.0,4487.0,10172.0,10488.0,39764.0,0.2037007369432874,0.2100288369112464,0.7962992630567126,10.81851748994286,9.130105979265577,8.3774712482411,8.409162447202533,9.227492430793749,9.258082367961604,10.590742407391236,other,0.0,0.0,0.0
上海,上海,2018,65599,7,6,4,1,1.0,82.0,57.0,4.406719247264253,4.219507705176107,3.044522437723423,1,15688.0,2889.0,1451.0,1748.0,3352.0,3849.0,12336.0,0.2136664966853646,0.2453467618561958,0.7863335033146354,9.660715108832955,7.969011781106478,7.280697195384741,7.466799475018602,8.117610746466228,8.25582842728183,9.420358156071465,high_compute,4.406719247264253,3.044522437723423,4.219507705176107
上海,上海,2019,79591,7,6,4,1,0.0,82.0,43.0,4.418840607796598,4.060443010546419,0.6931471805599453,0,58658.0,10601.0,4863.0,5041.0,10643.0,11003.0,48015.0,0.18144157659654267,0.18757884687510654,0.8185584234034573,10.979496294994384,9.268797941547751,8.489616423646003,8.525558107747866,9.27275163209758,9.306014122044465,10.779289567680149,other,0.0,0.0,0.0
上海,上海,2019,79591,7,6,4,1,0.0,82.0,43.0,4.418840607796598,4.060443010546419,0.6931471805599453,1,20791.0,3419.0,1647.0,1955.0,3954.0,4646.0,16837.0,0.19017844259535377,0.2234620749362705,0.8098215574046462,9.942323576321327,8.13739583005665,7.4073177104694174,7.578656850594762,8.282735880201754,8.443977129084978,9.73139351589761,high_compute,4.418840607796598,0.6931471805599453,4.060443010546419
上海,上海,2020,96384,7,6,4,1,0.0,82.0,34.0,4.418840607796598,3.784189633918261,0.0,0,67157.0,11938.0,5497.0,5693.0,12411.0,12809.0,54746.0,0.18480575368167132,0.19073216492696218,0.8151942463183287,11.114803331117322,9.387565631345389,8.612139668725192,8.647168267837984,9.42641902556827,9.45798139489078,10.910477851656925,other,0.0,0.0,0.0
上海,上海,2020,96384,7,6,4,1,0.0,82.0,34.0,4.418840607796598,3.784189633918261,0.0,1,26698.0,3750.0,1566.0,1977.0,4275.0,4990.0,22423.0,0.16012435388418608,0.18690538617124877,0.8398756461158139,10.192381390503432,8.229777750081887,7.356918242356021,7.589841512182657,8.360773272144936,8.515391569469609,10.017887092844624,high_compute,4.418840607796598,0.0,3.784189633918261
上海,上海,2021,112259,7,6,4,1,0.0,82.0,21.0,4.418840607796598,3.5553480614894135,0.0,0,74198.0,12875.0,5940.0,6163.0,13171.0,13730.0,61027.0,0.17751152322165017,0.1850454190139896,0.8224884767783498,11.214505951975706,9.463120392418698,8.689632748355741,8.726481196440007,9.485848643496254,9.527411329321751,11.019088054233093,other,0.0,0.0,0.0
